time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,en0,pdp_ip0,DeviceOrientation,Event
2013-11-12 15:19:18.196,11,1.1,52.17028,4.457228,0,2.533962,289.8619,11.59386,10,1384265676,-0.2173615,-0.8895721,-0.6775818,13.27041,-21.04796,-18.24452,269.4687,269.125,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:18.437,12,1.2,52.17029,4.457176,0,2.658967,276.5023,11.48112,10,1384265677,-0.2286224,-0.8094025,-0.4811554,12.33408,-22.74812,-20.36913,269.5226,269.1789,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:19.117,13,1.3,52.17029,4.457176,0,2.658967,276.5023,11.48112,10,1384265677,-0.01965332,-0.7100525,-0.7094116,11.45283,-25.27094,-18.64648,264.6167,264.273,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:19.316,14,1.4,52.17029,4.457176,0,2.658967,276.5023,11.48112,10,1384265677,-0.1437531,-0.7339783,-0.4898071,12.66455,-29.8778,-13.47851,248.6423,248.2986,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:19.508,15,1.5,52.17029,4.457176,0,2.658967,276.5023,11.48112,10,1384265677,-0.167099,-0.8958893,-0.6170044,19.43916,-34.10078,-5.496864,234.532,234.1883,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:19.672,16,1.6,52.17029,4.457176,0,2.658967,276.5023,11.48112,10,1384265677,-0.1668854,-0.8039093,-0.4945679,22.63369,-32.2361,-1.821861,235.6539,235.3102,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:19.829,17,1.7,52.17029,4.457176,0,2.658967,276.5023,11.48112,10,1384265677,-0.09147644,-0.6694794,-0.5939484,24.89189,-29.65844,-1.534752,240.6017,240.258,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:20.098,18,1.8,52.17029,4.457176,0,2.658967,276.5023,11.48112,10,1384265677,-0.1282959,-0.8561401,-0.5653687,26.48916,-22.80297,-4.463272,256.8089,256.4651,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:20.229,19,1.9,52.17029,4.457127,0,2.768733,274.7877,11.36612,10,1384265678,-0.04075623,-0.7327271,-0.5565796,24.94697,-20.71891,-6.415611,261.8518,261.5081,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:20.387,20,2,52.17029,4.457127,0,2.768733,274.7877,11.36612,10,1384265678,-0.07939148,-0.8587646,-0.641098,17.95205,-19.23812,-16.69413,276.4853,276.1416,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:20.682,21,2.1,52.17029,4.457127,0,2.768733,274.7877,11.36612,10,1384265678,-0.1169281,-0.8880005,-0.6061249,14.5372,-20.77375,-20.36913,278.5999,278.2562,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:20.937,22,2.2,52.17029,4.457127,0,2.768733,274.7877,11.36612,10,1384265678,-0.1659546,-0.7889099,-0.5627594,11.39775,-22.91265,-22.95312,276.5826,276.2389,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:21.190,23,2.3,52.17029,4.457127,0,2.768733,274.7877,11.36612,10,1384265678,-0.0247345,-0.8382721,-0.6331635,15.30982,-18.62514,-25.27956,282.5637,282.22,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:21.396,24,2.4,52.17029,4.457127,0,2.768733,274.7877,11.36612,10,1384265678,-0.1475067,-0.837616,-0.6122284,16.19103,-21.58666,-21.71972,270.6952,270.3515,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:21.568,25,2.5,52.17029,4.457127,0,2.768733,274.7877,11.36612,10,1384265678,-0.2004547,-0.7662354,-0.614563,21.64354,-23.83523,-16.60963,262.4412,262.0975,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:21.698,26,2.6,52.17029,4.457127,0,2.768733,274.7877,11.36612,10,1384265678,-0.184082,-0.8911591,-0.6696625,25.16839,-22.84806,-12.36078,261.3397,260.996,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:21.803,27,2.7,52.1703,4.457064,0,2.8872,284.1851,11.2597,10,1384265679,-0.2135315,-0.8383789,-0.5180359,27.86711,-22.1351,-11.26987,263.4633,263.1196,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:22.083,28,2.8,52.1703,4.457064,0,2.8872,284.1851,11.2597,10,1384265679,-0.1876678,-0.7925415,-0.5793762,27.59173,-18.02187,-11.78661,271.6149,271.2712,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:22.287,29,2.9,52.1703,4.457064,0,2.8872,284.1851,11.2597,10,1384265679,-0.1377869,-0.8980255,-0.5711212,26.38006,-16.04752,-15.80579,281.9364,281.5927,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:22.432,30,3,52.1703,4.457064,0,2.8872,284.1851,11.2597,10,1384265679,-0.1454468,-0.7932281,-0.4526672,22.24937,-15.44425,-20.22688,288.0841,287.7404,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:22.613,31,3.1,52.1703,4.457064,0,2.8872,284.1851,11.2597,10,1384265679,-0.1222382,-0.9428406,-0.6303406,17.45778,-16.37658,-26.60014,294.1032,293.7595,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:22.753,32,3.2,52.1703,4.457064,0,2.8872,284.1851,11.2597,10,1384265679,-0.1117554,-0.7460327,-0.5636444,14.15323,-16.92501,-30.04515,293.8156,293.4719,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:22.902,33,3.3,52.1703,4.457064,0,2.8872,284.1851,11.2597,10,1384265679,-0.1783295,-0.7849121,-0.579361,12.6111,-16.70564,-31.19348,293.138,292.7943,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:23.071,34,3.4,52.1703,4.457064,0,2.8872,284.1851,11.2597,10,1384265679,-0.09194946,-0.7610321,-0.6686859,11.12406,-18.51546,-26.7724,284.8001,284.4564,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:23.190,35,3.5,52.1703,4.457064,0,2.8872,284.1851,11.2597,10,1384265679,-0.161972,-0.8724213,-0.6024475,13.65755,-22.02541,-18.73405,265.9738,265.6301,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:23.352,36,3.6,52.17031,4.456993,0,3.027455,291.7322,9.330475,10,1384265680,-0.1877594,-0.7615509,-0.50354,15.86058,-24.10944,-14.8297,257.8895,257.5457,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:23.468,37,3.7,52.17031,4.456993,0,3.027455,291.7322,9.330475,10,1384265680,-0.157547,-0.8765717,-0.5118866,19.99127,-24.38365,-11.44212,253.8176,253.4739,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:23.591,38,3.8,52.17031,4.456993,0,3.027455,291.7322,9.330475,10,1384265680,-0.16922,-0.9206543,-0.6568756,21.42324,-25.37084,-9.489944,252.3964,252.0526,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:23.698,39,3.9,52.17031,4.456993,0,3.027455,291.7322,9.330475,10,1384265680,-0.2641754,-0.6809845,-0.4076691,23.84657,-24.49335,-8.571281,254.5969,254.2531,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:23.865,40,4,52.17031,4.456993,0,3.027455,291.7322,9.330475,10,1384265680,-0.2963257,-0.9141998,-0.5473633,24.50748,-22.08026,-7.997108,258.561,258.2173,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:24.211,41,4.1,52.17031,4.456993,0,3.027455,291.7322,9.330475,10,1384265680,-0.1539917,-0.6604156,-0.4832153,26.93082,-17.25408,-12.01628,273.5673,273.2236,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:24.357,42,4.2,52.17031,4.456993,0,3.027455,291.7322,9.330475,10,1384265680,-0.1676636,-0.9171906,-0.5955353,23.68135,-11.93431,-21.37522,292.5378,292.194,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:24.484,43,4.3,52.17031,4.456993,0,3.027455,291.7322,9.330475,10,1384265680,-0.1083374,-0.6893005,-0.5511169,17.56793,-13.19569,-30.15999,299.3574,299.0136,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:24.628,44,4.4,52.17031,4.456993,0,3.027455,291.7322,9.330475,10,1384265680,-0.1485596,-0.7747955,-0.6941833,14.64418,-15.25202,-34.85895,295.6529,295.3092,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:24.778,45,4.5,52.17032,4.456942,0,3.150719,281.3934,9,5,1384265681,-0.2111664,-0.7805176,-0.4899445,14.97463,-20.62678,-31.18468,281.5157,281.172,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:25.026,46,4.6,52.17032,4.456942,0,3.150719,281.3934,9,5,1384265681,-0.05032349,-0.8211365,-0.7384338,19.0807,-27.08518,-20.27286,261.2487,260.905,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:25.156,47,4.7,52.17032,4.456942,0,3.150719,281.3934,9,5,1384265681,-0.04960632,-0.8384857,-0.6001434,23.6519,-29.22414,-10.57072,249.8928,249.5491,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:25.269,48,4.8,52.17032,4.456942,0,3.150719,281.3934,9,5,1384265681,-0.1368256,-0.7710571,-0.5753326,28.27816,-28.12724,-6.666893,249.8598,249.5161,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:25.385,49,4.9,52.17032,4.456942,0,3.150719,281.3934,9,5,1384265681,-0.1033783,-0.8569794,-0.604187,32.13339,-24.94625,-4.714981,254.7193,254.3755,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:25.502,50,5,52.17032,4.456942,0,3.150719,281.3934,9,5,1384265681,-0.1169281,-0.7862091,-0.4807892,33.78196,-17.31159,-5.039642,265.1913,264.8476,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:25.623,51,5.1,52.17032,4.456942,0,3.150719,281.3934,9,5,1384265681,-0.1178284,-0.8282471,-0.7026825,34.1124,-12.59503,-8.254501,277.0852,276.7415,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:25.769,52,5.2,52.17032,4.456942,0,3.150719,281.3934,9,5,1384265681,-0.2513275,-0.9221649,-0.5734558,29.04563,-9.194733,-14.11015,288.6129,288.2692,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:26.049,53,5.3,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.1229706,-0.6630402,-0.5989532,24.97019,-9.96254,-23.86954,297.5845,297.2408,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:26.224,54,5.4,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.1315308,-0.7572479,-0.5529785,19.57298,-11.93692,-28.4622,299.5581,299.2144,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:26.364,55,5.5,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.2319489,-0.7402039,-0.5086212,16.92945,-13.69191,-29.49557,295.7857,295.442,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:26.515,56,5.6,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.1835938,-0.8081207,-0.5627899,14.50621,-14.56941,-29.26592,293.3084,292.9647,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:26.657,57,5.7,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.1493073,-0.9629211,-0.6411133,14.1207,-14.95332,-28.63443,287.4098,287.0661,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:26.804,58,5.8,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.1892395,-0.7371521,-0.5084686,15.05695,-16.65347,-25.47697,279.8459,279.5022,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:27.018,59,5.9,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.1417847,-0.7611542,-0.5763702,18.80195,-20.27315,-18.47317,267.0687,266.725,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:27.198,60,6,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.1130829,-0.8881683,-0.6168213,19.84835,-20.54737,-18.30094,265.0249,264.6812,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:27.339,61,6.1,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.1420441,-0.8419495,-0.5391693,24.80497,-21.86361,-13.1342,259.3172,258.9735,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:27.434,62,6.2,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.02900696,-0.7915344,-0.5514984,27.83401,-22.3572,-11.35455,259.7845,259.4408,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:27.583,63,6.3,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.1055145,-0.8069763,-0.5906982,30.03695,-19.8344,-10.09157,264.1578,263.8141,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:27.760,64,6.4,52.17032,4.45688,0,3.272125,276.8674,9,5,1384265682,-0.1169739,-0.8879242,-0.5973663,32.40512,-18.24393,-10.60825,269.9142,269.5705,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:28.229,65,6.5,52.17033,4.456834,0,3.400125,283.7879,9,5,1384265684,-0.08184814,-0.8044128,-0.5809021,30.57399,-12.73187,-16.23332,283.9821,283.6383,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:28.520,66,6.6,52.17033,4.456834,0,3.400125,283.7879,9,5,1384265684,-0.2000427,-0.844574,-0.5257568,27.48995,-13.28032,-19.56274,288.5849,288.2412,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:28.679,67,6.7,52.17033,4.456834,0,3.400125,283.7879,9,5,1384265684,-0.1612854,-0.7029114,-0.5512848,21.98272,-12.4028,-27.82887,297.2288,296.8851,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:28.827,68,6.8,52.17033,4.456834,0,3.400125,283.7879,9,5,1384265684,-0.1816406,-0.8016663,-0.6027069,18.78853,-14.15783,-28.51771,293.8136,293.4698,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:29.056,69,6.9,52.17033,4.456834,0,3.400125,283.7879,9,5,1384265684,-0.1578827,-0.8936615,-0.563446,17.24651,-15.25472,-29.09175,290.6521,290.3084,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:29.189,70,7,52.17033,4.456834,0,3.400125,283.7879,9,5,1384265684,-0.1180878,-0.9136963,-0.641098,16.42042,-18.49056,-25.47532,280.3127,279.9689,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:29.317,71,7.1,52.17033,4.456834,0,3.400125,283.7879,9,5,1384265684,-0.06604004,-0.7918549,-0.5604095,16.36535,-20.6295,-22.43292,273.9392,273.5955,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:29.420,72,7.2,52.17035,4.456779,0,3.516864,290.2351,9,5,1384265684,-0.123642,-0.8896484,-0.5866852,19.77983,-21.7264,-19.44793,268.2464,267.9027,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:29.577,73,7.3,52.17035,4.456779,0,3.516864,290.2351,9,5,1384265684,-0.1041107,-0.7883148,-0.5751801,22.80881,-23.64597,-14.79823,262.1989,261.8552,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:29.718,74,7.4,52.17035,4.456779,0,3.516864,290.2351,9,5,1384265684,-0.1747437,-0.8200531,-0.5675964,26.00299,-23.2072,-12.73169,261.9314,261.5877,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:29.944,75,7.5,52.17035,4.456779,0,3.516864,290.2351,9,5,1384265684,-0.1853638,-0.7242279,-0.58638,29.3624,-19.6423,-9.689293,266.6093,266.2656,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:30.146,76,7.6,52.17035,4.456779,0,3.516864,290.2351,9,5,1384265684,-0.1694336,-0.7315826,-0.4976959,33.5479,-14.37721,-10.26334,277.1992,276.8555,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:30.303,77,7.7,52.17035,4.456779,0,3.516864,290.2351,9,5,1384265684,-0.1815643,-0.9241638,-0.6403503,32.39138,-12.56734,-15.02784,282.7657,282.422,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:30.452,78,7.8,52.17035,4.456779,0,3.516864,290.2351,9,5,1384265684,-0.2679596,-0.9424744,-0.5851746,27.93052,-13.17063,-19.67754,289.1213,288.7776,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:30.753,79,7.9,52.17035,4.456779,0,3.516864,290.2351,9,5,1384265684,-0.1743927,-0.6928406,-0.438446,22.31315,-13.06094,-27.25484,296.4256,296.0818,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:31.109,80,8,52.17035,4.456709,0,3.638451,280.3457,9,5,1384265685,-0.1626587,-0.7908325,-0.4429932,17.63201,-15.09019,-30.06763,293.3591,293.0154,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:31.308,81,8.1,52.17035,4.456709,0,3.638451,280.3457,9,5,1384265685,-0.1626587,-0.7908325,-0.4429932,13.77695,-14.76112,-30.29723,289.9333,289.5896,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:31.506,82,8.2,52.17035,4.456709,0,3.638451,280.3457,9,5,1384265685,-0.1642914,-0.937912,-0.6091003,14.8784,-15.52895,-28.00108,285.7749,285.4312,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:31.670,83,8.3,52.17035,4.456709,0,3.638451,280.3457,9,5,1384265685,-0.2269897,-0.8388062,-0.4869385,14.22887,-19.04648,-23.41612,273.302,272.9583,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:32.052,84,8.400001,52.17035,4.456709,0,3.638451,280.3457,9,5,1384265685,-0.199707,-0.7648926,-0.574646,17.03751,-22.2824,-19.79996,263.3957,263.0519,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:32.293,85,8.5,52.17035,4.456709,0,3.638451,280.3457,9,5,1384265685,-0.1601257,-0.8406372,-0.5441132,19.24036,-24.69564,-15.8968,256.9048,256.561,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:32.543,86,8.6,52.17035,4.456709,0,3.638451,280.3457,9,5,1384265685,-0.07106018,-0.7828674,-0.5487823,21.77363,-25.57317,-11.99364,252.8941,252.5504,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:32.847,87,8.7,52.17035,4.456709,0,3.638451,280.3457,9,5,1384265685,-0.3024445,-1.752655,-1.752441,33.22845,-14.27486,-10.27166,274.3137,273.9699,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:33.169,88,8.8,52.17036,4.456626,0,3.743313,278.2539,9,5,1384265687,0.04919434,-0.6607666,-1.051971,32.01688,-10.87439,-17.15958,289.786,289.4423,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:33.548,89,8.900001,52.17036,4.456626,0,3.743313,278.2539,9,5,1384265687,-0.4783325,-1.019073,-1.202057,27.61745,-11.00856,-21.67223,296.0874,295.7437,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:33.850,90,9,52.17036,4.456626,0,3.743313,278.2539,9,5,1384265687,-0.6971283,-1.043976,-0.431778,22.05533,-9.966467,-26.66576,301.9822,301.6385,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:34.392,91,9.1,52.17036,4.456626,0,3.743313,278.2539,9,5,1384265687,-0.3602753,-0.6325989,0.2002869,12.74842,-19.45504,-25.69002,279.5616,279.2179,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:34.642,92,9.2,52.17038,4.456562,0,3.841881,289.7357,9,5,1384265687,-0.3192291,0.2398224,-0.1756439,16.21786,-22.47164,-21.61483,268.5288,268.1851,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:34.806,93,9.3,52.17038,4.456562,0,3.841881,289.7357,9,5,1384265687,-0.07632446,-1.166473,-0.8369446,19.02645,-24.83008,-16.27691,264.5828,264.2391,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:35.009,94,9.400001,52.17038,4.456562,0,3.841881,289.7357,9,5,1384265687,-0.2904053,-0.174057,-0.4957275,23.70744,-24.11706,-13.57925,263.6669,263.3232,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:35.136,95,9.5,52.17038,4.456562,0,3.841881,289.7357,9,5,1384265687,-0.07363892,-0.60112,-0.8851471,27.28703,-22.3071,-9.618843,263.3372,262.9935,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:35.234,96,9.6,52.17038,4.456562,0,3.841881,289.7357,9,5,1384265687,-0.2650146,-1.389923,-1.106796,31.47238,-20.00352,-8.356117,264.5459,264.2022,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:35.384,97,9.7,52.17038,4.456562,0,3.841881,289.7357,9,5,1384265687,0.1954193,-0.7865295,-0.5866699,31.96802,-16.32876,-8.298714,270.6528,270.3091,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:35.520,98,9.8,52.17038,4.456562,0,3.841881,289.7357,9,5,1384265687,0.03799438,-0.8283234,-0.47229,31.52745,-14.02517,-13.12007,283.4657,283.1219,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:35.633,99,9.900001,52.17038,4.456562,0,3.841881,289.7357,9,5,1384265687,-0.1897583,-0.7725372,-0.422699,28.99421,-12.27006,-17.25266,290.7006,290.3569,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:35.794,100,10,52.17038,4.456562,0,3.841881,289.7357,9,5,1384265687,-0.226532,-0.9994507,-0.4183502,25.02913,-11.72159,-22.87756,298.2328,297.8891,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:36.084,101,10.1,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,-0.200119,-0.9817657,-0.4572449,20.01772,-11.66674,-29.7078,303.2684,302.9247,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:36.231,102,10.2,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,-0.2410583,-0.8912659,-0.4819946,16.82363,-13.09277,-31.54452,300.7347,300.391,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:36.374,103,10.3,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,-0.2491913,-0.780777,-0.4930267,14.89617,-17.31601,-30.33918,292.4106,292.0669,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:36.549,104,10.4,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,-0.240448,-0.7476349,-0.4862518,14.89617,-18.19356,-30.1096,287.7729,287.4292,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:36.682,105,10.5,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,-0.3388519,-0.7803955,-0.4320374,15.50194,-19.56474,-25.57523,283.0634,282.7197,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:36.820,106,10.6,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,-0.2466736,-0.8044281,-0.5114441,15.9425,-20.33259,-25.57523,280.4596,280.1159,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:37.023,107,10.7,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,-0.2358856,-0.8164825,-0.5220795,17.70476,-23.07496,-20.06511,271.5996,271.2559,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:37.153,108,10.8,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,-0.07910156,-0.8453369,-0.5593567,18.09025,-24.00736,-18.74498,269.1342,268.7905,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:37.362,109,10.9,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,-0.003677368,-0.9454956,-0.5549164,19.74237,-25.32368,-16.10471,257.239,256.8953,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:37.508,110,11,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,0.005935669,-0.9420471,-0.5850525,18.58589,-25.8173,-14.4402,254.2518,253.9081,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:37.691,111,11.1,52.17038,4.456497,0,3.889445,274.6498,9,5,1384265688,-0.2108154,-0.6016235,-1.245895,17.70476,-26.36578,-12.83308,250.8089,250.4651,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:19:38.069,112,11.2,52.1704,4.456428,0,3.86086,294.0705,9,5,1384265690,-0.2108154,-0.6016235,-1.245895,18.97138,-27.07878,-10.36501,247.0304,246.6867,25,0.0.0.0,10.139.171.151,1,0
