time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,en0,pdp_ip0,DeviceOrientation,Event
2013-11-12 15:15:35.497,36,3.6,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.1764069,-0.3887177,-1.076935,-3.776161,-30.75908,-16.34933,196.8164,196.4727,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:35.630,37,3.7,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.08056641,-0.5622711,-0.3848419,-2.564442,-31.30751,-16.80871,203.6992,203.3555,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:35.762,38,3.8,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.2702332,-0.942627,-0.4985046,-2.784752,-31.52689,-16.46418,206.5156,206.1719,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:35.986,39,3.9,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.2188416,-0.9091339,-0.4633636,-2.509361,-30.70424,-18.24426,216.6986,216.3549,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:36.100,40,4,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.179718,-0.8260803,-0.4867859,-3.335533,-30.5397,-19.45011,219.1994,218.8557,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:36.453,41,4.1,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.1854401,-0.7185059,-0.6009979,-3.941395,-29.82673,-19.39269,214.0205,213.6768,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:36.652,42,4.2,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.180542,-0.6319885,-0.6420898,-4.161705,-28.94923,-19.50754,225.6487,225.305,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:36.802,43,4.3,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.2346344,-0.7282562,-0.8172913,-3.390614,-27.5233,-18.3591,235.3333,234.9895,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:37.022,44,4.4,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.2429352,-0.7902374,-0.7714081,-1.848427,-26.53611,-18.12941,153.3788,153.035,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:37.136,45,4.5,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.1559601,-0.751709,-0.6416779,-2.399208,-26.97486,-18.58878,151.4758,151.132,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:37.265,46,4.6,52.17006,4.458393,0,2.357021,96.01675,10.69064,10,1384265532,-0.10289,-0.9233551,-0.5942841,-3.390614,-26.42642,-18.24426,150.0898,149.7461,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:37.370,47,4.7,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,-0.1214905,-0.8929443,-0.623642,-2.949989,-25.87798,-18.12941,149.4854,149.1417,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:37.468,48,4.8,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,-0.1835022,-0.6979828,-0.7081146,-2.949989,-25.87798,-20.31144,145.8147,145.471,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:37.590,49,4.9,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,-0.2615662,-0.7411804,-0.6829987,-3.776161,-26.37158,-21.74699,142.1966,141.8529,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:37.729,50,5,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,-0.181366,-0.6424866,-0.6177216,-3.776161,-25.49408,-23.81417,137.9783,137.6345,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:37.835,51,5.1,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,-0.1335144,-0.8709717,-0.5964966,-2.344128,-26.04251,-24.04386,132.8247,132.481,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:38.079,52,5.2,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,-0.2570496,-0.8034363,-0.5328979,-1.683189,-25.82314,-25.65168,125.5497,125.206,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:38.222,53,5.3,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,-0.1718445,-0.7921906,-0.5063019,-0.9671745,-24.56173,-25.93879,123.1489,122.8052,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:38.335,54,5.4,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,-0.2213593,-1.033966,-0.5496826,-2.399208,-24.67142,-27.89114,120.4747,120.1309,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:38.474,55,5.5,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,-0.3852081,-0.7575836,-0.3894348,-0.9120979,-24.28752,-29.9009,114.3655,114.0218,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:38.596,56,5.6,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,-0.2983704,-0.854187,-0.3976135,-0.7468643,-24.34236,-31.56612,112.6997,112.3559,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:38.701,57,5.7,52.17007,4.45843,0,2.312751,66.13546,10.60622,10,1384265533,0.03475952,-1.308533,-0.5216827,-0.4163933,-22.80673,-32.71456,110.1024,109.7587,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:38.819,58,5.8,52.17008,4.458453,0,2.272907,85.0994,10.60411,10,1384265534,-0.7351532,-0.8247528,-0.2640686,-0.4714737,-22.75189,-32.65714,109.36,109.0163,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:39.030,59,5.9,52.17008,4.458453,0,2.272907,85.0994,10.60411,10,1384265534,-0.1724701,-0.9749603,-0.5087585,-1.022255,-23.84876,-32.65714,105.1094,104.7657,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:39.185,60,6,52.17008,4.458453,0,2.272907,85.0994,10.60411,10,1384265534,-0.07417297,-0.7654114,-0.5731812,-0.08592606,-22.2583,-32.59972,102.7089,102.3652,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:39.315,61,6.1,52.17008,4.458453,0,2.272907,85.0994,10.60411,10,1384265534,-0.2014771,-0.7847443,-0.5054779,-0.03084564,-19.90001,-32.5423,100.4265,100.0828,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:39.408,62,6.2,52.17008,4.458453,0,2.272907,85.0994,10.60411,10,1384265534,-0.2917023,-0.7832489,-0.5379639,0.7402458,-20.22908,-33.00167,97.47539,97.13167,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:39.502,63,6.3,52.17008,4.458453,0,2.272907,85.0994,10.60411,10,1384265534,-0.3617859,-0.9206543,-0.7588654,1.125793,-19.51611,-30.76223,95.64455,95.30083,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:39.622,64,6.4,52.17008,4.458453,0,2.272907,85.0994,10.60411,10,1384265534,-0.3617859,-0.9206543,-0.7588654,2.943371,-19.24189,-31.85323,90.37424,90.03052,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:39.731,65,6.5,52.17008,4.458453,0,2.272907,85.0994,10.60411,10,1384265534,-0.55513,-0.6830292,-0.4058685,3.549231,-19.18705,-30.30285,87.16943,86.82571,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:40.017,66,6.6,52.17008,4.458453,0,2.272907,85.0994,10.60411,10,1384265534,-0.3959503,-0.7895355,-0.3786926,4.265247,-20.22908,-30.47512,80.2132,79.86948,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:40.177,67,6.7,52.1701,4.458468,0,2.187554,359.1495,10.55043,10,1384265535,-0.2845917,-0.8413086,-0.3479309,4.044933,-19.46127,-30.93449,77.87781,77.53409,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:40.320,68,6.8,52.1701,4.458468,0,2.187554,359.1495,10.55043,10,1384265535,-0.2588348,-0.8195953,-0.2680511,5.476965,-19.68064,-32.42745,73.2092,72.86548,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:40.423,69,6.9,52.1701,4.458468,0,2.187554,359.1495,10.55043,10,1384265535,-0.4026947,-0.9498444,-0.3987579,7.129309,-20.66783,-31.7384,68.88066,68.53694,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:40.570,70,7,52.1701,4.458468,0,2.187554,359.1495,10.55043,10,1384265535,-0.4428558,-0.8963623,-0.4078064,8.065638,-23.24548,-30.18801,60.86691,60.52319,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:40.688,71,7.1,52.1701,4.458468,0,2.187554,359.1495,10.55043,10,1384265535,-0.4048767,-0.8577271,-0.374649,8.175793,-23.35517,-29.26925,57.00966,56.66595,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:40.794,72,7.2,52.1701,4.458468,0,2.187554,359.1495,10.55043,10,1384265535,-0.4042816,-0.8000793,-0.3747864,7.790247,-22.6422,-28.8673,54.82499,54.48127,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:41.002,73,7.3,52.1701,4.458468,0,2.187554,359.1495,10.55043,10,1384265535,-0.3824921,-0.8348846,-0.3960419,9.1672,-24.8908,-26.62785,49.15577,48.81205,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:41.083,74,7.4,52.1701,4.458468,0,2.187554,359.1495,10.55043,10,1384265535,-0.3531342,-0.8613129,-0.444519,10.98478,-25.2747,-25.42199,41.14333,40.79961,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:41.206,75,7.5,52.17014,4.458473,0,2.111223,325.8209,10.50875,10,1384265536,-0.412384,-0.8531342,-0.4233704,10.21368,-26.81033,-24.04386,36.64787,36.30416,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:41.313,76,7.6,52.17014,4.458473,0,2.111223,325.8209,10.50875,10,1384265536,-0.3665619,-0.8141327,-0.4427643,10.98478,-27.24908,-24.38839,33.14627,32.80255,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:41.453,77,7.7,52.17014,4.458473,0,2.111223,325.8209,10.50875,10,1384265536,-0.3700867,-0.821167,-0.4719696,11.75587,-30.75908,-21.17277,23.20598,22.86226,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:41.574,78,7.8,52.17014,4.458473,0,2.111223,325.8209,10.50875,10,1384265536,-0.3615875,-0.8184204,-0.4719391,11.59064,-31.03329,-20.54113,16.69742,16.3537,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:41.729,79,7.9,52.17014,4.458473,0,2.111223,325.8209,10.50875,10,1384265536,-0.3305511,-0.809906,-0.4358215,12.03126,-32.56892,-18.3591,9.419966,9.076249,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:42.070,80,8,52.17014,4.458473,0,2.111223,325.8209,10.50875,10,1384265536,-0.4522247,-0.8544159,-0.4361725,17.484,-35.58534,-5.898552,345.243,344.8993,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:42.243,81,8.1,52.17014,4.458473,0,2.111223,325.8209,10.50875,10,1384265536,-0.3761597,-0.8091125,-0.4476929,18.75079,-35.74987,-2.740349,336.4406,336.0969,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:42.469,82,8.2,52.17014,4.458461,0,2.084332,277.6128,10.45933,10,1384265537,-0.3123169,-0.8190155,-0.4279327,20.95392,-36.18863,-1.247383,334.6909,334.3471,26,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:15:42.614,83,8.3,52.17014,4.458461,0,2.084332,277.6128,10.45933,10,1384265537,-0.3839874,-0.8477936,-0.4203644,19.90743,-36.35316,0.9920731,333.0552,332.7115,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:43.094,84,8.400001,52.17014,4.458461,0,2.084332,277.6128,10.45933,10,1384265537,-0.3736115,-0.8851776,-0.4231262,21.83517,-39.15019,0.5901184,336.9935,336.6497,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:43.220,85,8.5,52.17014,4.458461,0,2.084332,277.6128,10.45933,10,1384265537,-0.3283844,-0.8151703,-0.4727936,23.65275,-38.21785,-1.304802,341.9764,341.6327,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:43.301,86,8.6,52.17014,4.458461,0,2.084332,277.6128,10.45933,10,1384265537,-0.3495941,-0.8011017,-0.4758301,20.89884,-36.13379,-5.554024,345.5948,345.2511,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:43.416,87,8.7,52.17014,4.458429,0,2.122998,245.8447,10.43507,10,1384265538,-0.3291168,-0.8202209,-0.4951782,19.96251,-36.07894,-8.138008,346.2032,345.8595,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:43.529,88,8.8,52.17014,4.458429,0,2.122998,245.8447,10.43507,10,1384265538,-0.3401031,-0.7956238,-0.4981842,19.46681,-34.15942,-6.587616,346.8907,346.547,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:43.650,89,8.900001,52.17014,4.458429,0,2.122998,245.8447,10.43507,10,1384265538,-0.342392,-0.822876,-0.4913177,20.56837,-34.2691,-4.979805,345.9991,345.6554,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:43.782,90,9,52.17014,4.458429,0,2.122998,245.8447,10.43507,10,1384265538,-0.3463593,-0.8121948,-0.5079193,21.28439,-33.77551,-3.084877,345.4036,345.0599,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:43.994,91,9.1,52.17014,4.458429,0,2.122998,245.8447,10.43507,10,1384265538,-0.2901459,-0.7742157,-0.5077972,22.38595,-33.44645,-2.625504,345.15,344.8063,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:44.104,92,9.2,52.17014,4.458429,0,2.122998,245.8447,10.43507,10,1384265538,-0.3564301,-0.8304901,-0.4991455,21.5047,-33.22708,-3.544258,345.3575,345.0138,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:44.235,93,9.3,52.17014,4.458429,0,2.122998,245.8447,10.43507,10,1384265538,-0.3870087,-0.8240204,-0.4992828,20.45822,-35.47567,-5.439178,345.0099,344.6662,26,169.254.229.143,10.139.171.151,5,0
2013-11-12 15:15:44.385,94,9.400001,52.17014,4.458429,0,2.122998,245.8447,10.43507,10,1384265538,-0.3574829,-0.788269,-0.4788208,20.12775,-37.7791,-4.86496,346.688,346.3443,26,169.254.229.143,10.139.171.151,5,0
2013-11-12 15:15:44.509,95,9.5,52.17014,4.458429,0,2.122998,245.8447,10.43507,10,1384265538,-0.35466,-0.7873383,-0.4788208,20.78868,-36.13379,-3.716522,349.0323,348.6886,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:44.621,96,9.6,52.17014,4.458399,0,2.146126,258.7203,10.34209,10,1384265539,-0.3557434,-0.820694,-0.4943085,21.78009,-34.04972,-3.601677,350.039,349.6953,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:44.762,97,9.7,52.17014,4.458399,0,2.146126,258.7203,10.34209,10,1384265539,-0.3557434,-0.820694,-0.4943085,21.78009,-35.36598,-5.209488,350.1339,349.7901,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:45.045,98,9.8,52.17014,4.458399,0,2.146126,258.7203,10.34209,10,1384265539,-0.3983765,-0.8659058,-0.5099335,19.68712,-37.12098,-5.898552,350.5133,350.1696,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:45.154,99,9.900001,52.17014,4.458399,0,2.146126,258.7203,10.34209,10,1384265539,-0.3942261,-0.762085,-0.4741516,19.96251,-35.85957,-7.448944,351.1714,350.8276,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:45.264,100,10,52.17014,4.458399,0,2.146126,258.7203,10.34209,10,1384265539,-0.3462677,-0.7684479,-0.5333405,19.57697,-35.47566,-8.769646,350.8188,350.475,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:45.373,101,10.1,52.17014,4.458399,0,2.146126,258.7203,10.34209,10,1384265539,-0.3535309,-0.7764587,-0.5703583,18.75079,-33.44644,-6.53019,352.8061,352.4623,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:45.447,102,10.2,52.17014,4.458399,0,2.146126,258.7203,10.34209,10,1384265539,-0.2863922,-0.8199463,-0.4765167,19.19142,-31.36238,-5.381752,353.5325,353.1888,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:45.566,103,10.3,52.17014,4.458399,0,2.146126,258.7203,10.34209,10,1384265539,-0.211441,-0.7884216,-0.3916016,21.11915,-30.97847,-6.587616,353.7186,353.3749,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:45.670,104,10.4,52.17014,4.458399,0,2.146126,258.7203,10.34209,10,1384265539,-0.247818,-0.7751007,-0.4034424,19.68712,-32.40441,-6.817299,354.1057,353.762,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:45.794,105,10.5,52.17014,4.458363,0,2.17342,261.3252,10.24474,10,1384265540,-0.2206726,-0.9074097,-0.4935455,20.62345,-33.66582,-7.448944,354.3547,354.011,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:46.047,106,10.6,52.17014,4.458363,0,2.17342,261.3252,10.24474,10,1384265540,-0.2825317,-0.8706512,-0.4549408,20.95392,-34.87239,-7.793472,355.1004,354.7567,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:46.244,107,10.7,52.17014,4.458363,0,2.17342,261.3252,10.24474,10,1384265540,-0.2184601,-0.7632294,-0.4315948,20.2379,-34.92723,-7.161835,356.3582,356.0145,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:46.464,108,10.8,52.17014,4.458363,0,2.17342,261.3252,10.24474,10,1384265540,-0.3535461,-0.8698273,-0.5214081,19.30157,-36.07894,-7.219254,355.0992,354.7555,26,169.254.229.143,10.139.171.151,1,0
2013-11-12 15:15:46.603,109,10.9,52.17014,4.458363,0,2.17342,261.3252,10.24474,10,1384265540,-0.2430115,-0.7612305,-0.4813538,18.4754,-35.47567,-8.769646,353.8698,353.5261,26,169.254.229.143,10.139.171.151,1,0
