time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,en0,pdp_ip0,DeviceOrientation,Event
2013-11-12 15:12:11.024,71,7.1,52.16996,4.457705,0,0.9982522,308.911,9.32196,10,1384265407,-0.1743469,-0.7909241,-0.5881042,7.752518,-30.7674,-31.33219,282.4641,282.1204,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:11.149,72,7.2,52.16996,4.457705,0,0.9982522,308.911,9.32196,10,1384265407,-0.1646118,-0.7504272,-0.6290741,5.935558,-31.15086,-32.53362,282.9828,282.639,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:11.263,73,7.3,52.16996,4.457705,0,0.9982522,308.911,9.32196,10,1384265407,-0.07983398,-0.5366058,-0.4618378,6.431091,-30.87696,-33.27735,283.8585,283.5147,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:11.387,74,7.4,52.16996,4.457705,0,0.9982522,308.911,9.32196,10,1384265407,-0.2540588,-0.95784,-0.6337433,6.155794,-31.69865,-32.64803,283.6078,283.264,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:11.604,75,7.5,52.16996,4.457705,0,0.9982522,308.911,9.32196,10,1384265407,-0.1389008,-0.8622131,-0.5040436,6.210855,-32.08211,-32.93409,280.8047,280.461,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:11.761,76,7.6,52.16996,4.457705,0,0.9982522,308.911,9.32196,10,1384265407,-0.2197266,-0.7402039,-0.4822998,6.100735,-32.52034,-34.19271,280.9366,280.5929,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:12.036,77,7.7,52.16997,4.4577,0,0.3314611,303.0321,9.29586,10,1384265408,-0.197403,-0.8712769,-0.5539093,6.100735,-31.09608,-32.36199,281.1115,280.7678,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:12.195,78,7.8,52.16997,4.4577,0,0.3314611,303.0321,9.29586,10,1384265408,-0.1964722,-0.8666382,-0.5792236,5.990618,-30.98652,-33.62061,281.337,280.9933,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:12.346,79,7.9,52.16997,4.4577,0,0.3314611,303.0321,9.29586,10,1384265408,-0.2585602,-0.8527069,-0.5805054,5.660261,-31.64388,-30.188,281.4116,281.0679,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:12.472,80,8,52.16997,4.4577,0,0.3314611,303.0321,9.29586,10,1384265408,-0.2609406,-0.8395996,-0.5415955,4.779308,-31.86299,-29.04379,281.2596,280.9159,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:12.634,81,8.1,52.16997,4.4577,0,0.3314611,303.0321,9.29586,10,1384265408,-0.1276703,-0.806015,-0.5323792,4.779308,-31.53431,-29.38706,281.1898,280.8461,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:12.799,82,8.2,52.16997,4.4577,0,0.3314611,303.0321,9.29586,10,1384265408,-0.2543945,-0.9600372,-0.5529327,4.889429,-31.53431,-28.70052,281.197,280.8532,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:13.042,83,8.3,52.16997,4.4577,0,0.3314611,303.0321,9.29586,10,1384265408,-0.1162567,-0.7315063,-0.4819183,5.219784,-31.53431,-29.61588,281.2058,280.8621,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:13.170,84,8.400001,52.16997,4.4577,0,0.3314611,303.0321,9.29586,10,1384265408,-0.3177338,-0.9838409,-0.5141754,4.944487,-31.58909,-28.30006,281.1033,280.7596,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:13.278,85,8.5,52.16997,4.4577,0,0,303.0321,9.561489,10,1384265409,-0.2526398,-0.8757172,-0.5171051,5.6052,-31.04129,-28.87215,281.0991,280.7554,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:13.402,86,8.6,52.16997,4.4577,0,0,303.0321,9.561489,10,1384265409,-0.2338104,-0.8140106,-0.570755,5.164726,-30.93174,-29.21542,281.1719,280.8282,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:13.533,87,8.7,52.16997,4.4577,0,0,303.0321,9.561489,10,1384265409,-0.2300873,-0.8494415,-0.5881653,6.045675,-32.24645,-29.21542,281.226,280.8823,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:13.637,88,8.8,52.16997,4.4577,0,0,303.0321,9.561489,10,1384265409,-0.2571411,-0.7920685,-0.5709076,6.155794,-31.69865,-28.64332,281.2583,280.9146,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:13.819,89,8.900001,52.16997,4.4577,0,0,303.0321,9.561489,10,1384265409,-0.2000122,-0.7082825,-0.5825806,5.880497,-32.19167,-29.27262,281.2846,280.9409,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:14.086,90,9,52.16997,4.4577,0,0,303.0321,9.561489,10,1384265409,-0.1641846,-0.8045044,-0.6639709,5.384962,-31.69865,-28.18563,281.3257,280.9819,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:14.232,91,9.1,52.16997,4.4577,0,0,303.0321,9.561489,10,1384265409,-0.1775513,-0.8135223,-0.6094666,5.384962,-31.26041,-28.41447,281.3889,281.0451,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:14.377,92,9.2,52.16997,4.4577,0,0,303.0321,9.561489,10,1384265409,-0.1741791,-0.7557831,-0.5911102,5.164726,-32.02733,-28.30006,283.4406,283.0969,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:14.531,93,9.3,52.16997,4.4577,0,0,303.0321,9.561489,10,1384265409,-0.168335,-0.8009796,-0.6065521,5.715321,-31.0413,-29.6731,289.0062,288.6625,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:14.682,94,9.400001,52.16997,4.4577,0,0,303.0321,9.736755,10,1384265410,-0.1928101,-0.8187408,-0.5705872,5.219784,-30.54828,-28.014,288.1987,287.855,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:14.802,95,9.5,52.16997,4.4577,0,0,303.0321,9.736755,10,1384265410,-0.1434937,-0.8119507,-0.5762329,5.384962,-29.50747,-31.27499,293.5878,293.244,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:15.036,96,9.6,52.16997,4.4577,0,0,303.0321,9.736755,10,1384265410,-0.198288,-0.7723999,-0.6456909,3.953417,-29.06924,-32.76246,302.0447,301.701,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:15.158,97,9.7,52.16997,4.4577,0,0,303.0321,9.736755,10,1384265410,-0.2532959,-0.7529449,-0.5602875,3.788239,-28.57622,-34.53599,308.6666,308.3229,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:15.277,98,9.8,52.16997,4.4577,0,0,303.0321,9.736755,10,1384265410,-0.2280426,-0.9468994,-0.553833,4.063538,-28.19276,-36.19508,315.2273,314.8836,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:15.391,99,9.900001,52.16997,4.4577,0,0,303.0321,9.736755,10,1384265410,-0.1130371,-0.7799377,-0.533371,3.512941,-28.30232,-36.65276,316.9405,316.5968,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:15.514,100,10,52.16997,4.4577,0,0,303.0321,9.736755,10,1384265410,-0.2097626,-0.8281403,-0.5657654,4.779308,-27.91887,-36.82439,315.4803,315.1365,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:16.028,101,10.1,52.16997,4.4577,0,0,303.0321,9.736755,10,1384265410,-0.2346191,-0.826416,-0.5385895,3.898357,-27.69975,-35.90902,315.0041,314.6604,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:16.319,102,10.2,52.16997,4.4577,0,0,303.0321,9.736755,10,1384265410,-0.1930542,-0.8257141,-0.6932373,3.62306,-26.76849,-37.79697,316.3777,316.0339,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:16.493,103,10.3,52.16997,4.457697,0,0.04444163,345.7243,9.5,5,1384265411,-0.04489136,-0.8197937,-0.6868286,4.724249,-26.98761,-37.91138,316.7301,316.3864,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:16.645,104,10.4,52.16997,4.457697,0,0.04444163,345.7243,9.5,5,1384265411,-0.07258606,-0.7816315,-0.6354523,3.347763,-27.15195,-36.36671,316.9975,316.6538,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:16.762,105,10.5,52.16997,4.457697,0,0.04444163,345.7243,9.5,5,1384265411,-0.01383972,-0.7589874,-0.7033997,4.173655,-26.2207,-36.99603,317.496,317.1523,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:12:16.880,106,10.6,52.16997,4.457697,0,0.04444163,345.7243,9.5,5,1384265411,-0.1950989,-0.7665863,-0.535675,3.017406,-26.93283,-37.73977,317.5784,317.2347,25,0.0.0.0,10.139.171.151,1,0
