time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,en0,pdp_ip0,DeviceOrientation,Event
2013-11-12 15:13:13.641,41,4.1,52.17019,4.457928,0,0,315.4623,9.37901,5,1384265448,-0.1203461,-0.9830933,-0.4267578,4.650793,-32.13028,-23.0677,268.4678,268.1241,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:13.790,42,4.2,52.17019,4.457928,0,0,315.4623,9.37901,5,1384265448,-0.1381226,-0.7974243,-0.3630371,4.595715,-32.07543,-24.27355,268.3597,268.016,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:14.200,43,4.3,52.17019,4.457928,0,0,315.4623,9.37901,5,1384265448,-0.1682129,-0.9843445,-0.564209,4.595715,-32.62386,-24.27355,268.2914,267.9477,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:14.400,44,4.4,52.17019,4.457928,0,0,315.4623,9.37901,5,1384265448,-0.09927368,-0.7147675,-0.5373688,4.595715,-31.63668,-24.50324,268.1877,267.844,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:14.594,45,4.5,52.17019,4.457928,0,0,315.4623,9.415609,5,1384265449,-0.1599121,-0.848465,-0.7602234,4.485559,-31.96574,-25.1923,268.1928,267.8491,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:14.756,46,4.6,52.17019,4.457928,0,0,315.4623,9.415609,5,1384265449,-0.1768646,-0.6280518,-0.6323547,4.76095,-31.36245,-24.44582,268.1772,267.8334,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:15.002,47,4.7,52.17019,4.457928,0,0,315.4623,9.415609,5,1384265449,-0.2194061,-0.8930359,-0.6318359,6.964075,-32.23996,-22.72316,265.2523,264.9085,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:15.134,48,4.8,52.17019,4.457928,0,0,315.4623,9.415609,5,1384265449,-0.1181183,-0.8417664,-0.5750885,6.964075,-33.55621,-22.26379,265.0471,264.7034,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:15.253,49,4.9,52.17019,4.457928,0,0,315.4623,9.415609,5,1384265449,-0.1720734,-0.8113403,-0.5714874,5.587122,-32.51418,-23.12511,265.0125,264.6688,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:15.398,50,5,52.17019,4.457928,0,0,315.4623,9.415609,5,1384265449,-0.1214905,-0.8640137,-0.5555878,8.175793,-32.23996,-24.90519,265.4399,265.0962,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:15.535,51,5.1,52.17019,4.457928,0,0,315.4623,9.415609,5,1384265449,-0.06906128,-0.8083191,-0.4425812,7.735168,-32.13027,-25.82394,265.8328,265.4891,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:15.650,52,5.2,52.17019,4.457928,0,0,315.4623,9.415609,5,1384265449,-0.06011963,-0.788681,-0.4133759,8.946888,-32.34964,-25.24972,272.3068,271.9631,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:15.831,53,5.3,52.17019,4.457928,0,0,315.4623,9.563649,10,1384265450,-0.1100464,-0.9642639,-0.486145,8.120716,-33.28199,-23.81417,270.3615,270.0177,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:16.109,54,5.4,52.17019,4.457928,0,0,315.4623,9.563649,10,1384265450,-0.1257935,-0.8545685,-0.4933167,7.735168,-32.78839,-21.68957,270.8742,270.5305,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:16.252,55,5.5,52.17019,4.457928,0,0,315.4623,9.563649,10,1384265450,-0.1414185,-0.8123474,-0.6161499,8.230871,-33.83043,-19.90949,268.293,267.9492,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:16.449,56,5.6,52.17019,4.457928,0,0,315.4623,9.563649,10,1384265450,-0.2258148,-0.8607025,-0.6348419,10.21368,-34.26918,-18.64621,260.4844,260.1407,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:16.692,57,5.7,52.17019,4.457928,0,0,315.4623,9.563649,10,1384265450,-0.1922455,-0.782547,-0.4567719,11.03986,-34.76277,-15.37316,249.5308,249.1871,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:16.814,58,5.8,52.17019,4.457928,0,0,315.4623,9.563649,10,1384265450,-0.2300568,-0.8448029,-0.6173859,13.35314,-35.64027,-13.53566,246.1475,245.8038,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:17.028,59,5.9,52.17019,4.457928,0,0,315.4623,9.563649,10,1384265450,-0.124588,-0.7830963,-0.6940613,13.40821,-36.24355,-12.55949,240.5188,240.175,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:17.144,60,6,52.1702,4.457938,0,0.1340206,269.4411,35.04673,30,1384265451,-0.1490479,-0.854187,-0.6121826,15.11564,-36.51777,-9.745819,236.5381,236.1944,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:17.413,61,6.1,52.1702,4.457938,0,0.1340206,269.4411,35.04673,30,1384265451,-0.0120697,-0.6924591,-0.5828552,15.28087,-36.46293,-8.999336,235.268,234.9243,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:17.679,62,6.2,52.1702,4.457938,0,0.1340206,269.4411,35.04673,30,1384265451,-0.07728577,-0.9404602,-0.7022247,16.05197,-34.48855,-9.803238,238.4866,238.1428,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:18.089,63,6.3,52.1702,4.457938,0,0.1340206,269.4411,35.04673,30,1384265451,-0.1290131,-0.8154602,-0.6073456,16.65783,-31.69152,-7.908318,238.1064,237.7627,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:18.256,64,6.4,52.1702,4.457938,0,0.1340206,269.4411,35.04673,30,1384265451,0.006835938,-0.8224487,-0.5425262,18.25509,-30.75917,-6.357925,238.3285,237.9848,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:18.430,65,6.5,52.1702,4.457938,0,0.1340206,269.4411,35.04673,30,1384265451,-0.02941895,-0.7738953,-0.5486298,16.54767,-30.15589,-6.53019,238.8453,238.5016,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:18.567,66,6.6,52.1702,4.457938,0,0.1340206,269.4411,35.04673,30,1384265451,0.05726624,-0.7637177,-0.6369324,18.36525,-30.75917,-6.702461,240.3997,240.056,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:18.720,67,6.7,52.1702,4.457938,0,0.1340206,269.4411,35.04673,30,1384265451,0.00994873,-0.7436218,-0.5729065,17.86954,-31.47214,-8.712227,241.6205,241.2768,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:18.850,68,6.8,52.1702,4.457938,0,0.1340206,269.4411,35.04673,30,1384265451,-0.04147339,-0.6537628,-0.5830841,17.20861,-30.92371,-10.20519,241.9354,241.5917,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:19.101,69,6.9,52.17019,4.457923,0,0.2509656,256.4807,10.45403,10,1384265452,-0.1985779,-0.9025421,-0.7738495,16.49259,-33.06261,-10.03293,242.4896,242.1459,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:19.252,70,7,52.17019,4.457923,0,0.2509656,256.4807,10.45403,10,1384265452,-0.2368317,-1.050751,-1.036484,17.15353,-33.50136,-9.803238,242.0793,241.7356,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:19.369,71,7.1,52.17019,4.457923,0,0.2509656,256.4807,10.45403,10,1384265452,-0.2368317,-1.050751,-1.036484,18.08986,-32.89808,-8.597382,242.3111,241.9674,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:19.485,72,7.2,52.17019,4.457923,0,0.2509656,256.4807,10.45403,10,1384265452,-0.2581635,-1.112228,-0.6401672,18.36525,-33.06261,-8.080582,242.0355,241.6918,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:19.598,73,7.3,52.17019,4.457923,0,0.2509656,256.4807,10.45403,10,1384265452,-0.1820831,-0.787796,-0.3661652,18.4754,-33.50136,-8.769646,242.1432,241.7995,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:19.731,74,7.4,52.17019,4.457923,0,0.2509656,256.4807,10.45403,10,1384265452,-0.1812286,-0.9472504,-0.5984344,18.42032,-33.77558,-8.827065,242.3643,242.0206,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:20.013,75,7.5,52.17019,4.457923,0,0.2509656,256.4807,10.45403,10,1384265452,-0.1489258,-0.9637604,-0.5155182,17.64923,-34.76277,-9.401283,242.4664,242.1227,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:20.274,76,7.6,52.17019,4.457923,0,0.2509656,256.4807,10.45403,10,1384265452,0.1024628,-0.8712158,-0.4261627,16.27228,-33.50136,-10.60715,242.7424,242.3987,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:20.543,77,7.7,52.17019,4.457894,0,0.4048519,260.2719,10.38795,10,1384265453,-0.1604004,-0.7551727,-0.2746582,16.65783,-33.22715,-10.54972,242.9025,242.5587,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:20.834,78,7.8,52.17019,4.457894,0,0.4048519,260.2719,10.38795,10,1384265453,-0.2854004,-0.7491302,-0.4231415,17.04337,-33.94012,-9.229019,242.9598,242.6161,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:21.167,79,7.9,52.17019,4.457894,0,0.4048519,260.2719,10.38795,10,1384265453,-0.174057,-0.8970795,-0.5459595,16.87814,-31.58183,-7.334099,240.5056,240.1619,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:21.398,80,8,52.17019,4.457894,0,0.4048519,260.2719,10.38795,10,1384265453,-0.1026917,-0.8368378,-0.6451416,19.41173,-28.94933,-5.381752,240.5295,240.1857,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:21.578,81,8.1,52.17019,4.457894,0,0.4048519,260.2719,10.38795,10,1384265453,-0.1400299,-0.8645782,-0.6598206,18.75079,-29.49777,-5.266914,240.4803,240.1366,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:21.836,82,8.2,52.17019,4.457894,0,0.4048519,260.2719,10.38795,10,1384265453,-0.3714752,-0.766983,-0.6434631,19.02618,-28.67511,-7.046989,244.573,244.2293,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:22.152,83,8.3,52.17019,4.457894,0,0.4048519,260.2719,10.38795,10,1384265453,-0.2761841,-0.7804108,-0.6226044,17.92462,-29.55261,-8.769646,245.4502,245.1065,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:22.346,84,8.400001,52.17019,4.457894,0,0.4048519,260.2719,10.38795,10,1384265453,-0.2374573,-0.8189545,-0.5843964,17.59415,-30.21074,-11.29621,248.2292,247.8855,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:22.575,85,8.5,52.17019,4.457894,0,0.4048519,260.2719,10.38795,10,1384265453,-0.1437225,-0.8386078,-0.606369,16.49259,-31.63667,-10.4923,248.2326,247.8889,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:22.848,86,8.6,52.17019,4.457894,0,0.4048519,260.2719,10.38795,10,1384265453,-0.141098,-0.7933502,-0.5675201,16.32736,-30.26558,-10.09035,246.499,246.1553,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:23.152,87,8.7,52.1702,4.457847,0,0.6311606,269.0268,10.32767,10,1384265454,-0.1248016,-0.7948761,-0.5908051,17.09845,-31.47215,-8.712227,246.638,246.2943,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:23.295,88,8.8,52.1702,4.457847,0,0.6311606,269.0268,10.32767,10,1384265454,-0.05949402,-0.7824249,-0.583786,17.42892,-32.56902,-8.712227,243.8439,243.5002,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:23.406,89,8.900001,52.1702,4.457847,0,0.6311606,269.0268,10.32767,10,1384265454,-0.05505371,-0.6128387,-0.5170288,17.9797,-32.67871,-10.43488,246.6364,246.2927,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:23.536,90,9,52.1702,4.457847,0,0.6311606,269.0268,10.32767,10,1384265454,-0.1270447,-0.7801208,-0.5869751,17.15353,-31.63668,-11.41105,249.003,248.6593,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:23.648,91,9.1,52.1702,4.457847,0,0.6311606,269.0268,10.32767,10,1384265454,0.005249023,-0.869751,-0.5901031,15.00548,-30.48495,-12.27238,250.8976,250.5539,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:23.792,92,9.2,52.1702,4.457847,0,0.6311606,269.0268,10.32767,10,1384265454,0.0189209,-0.7446899,-0.4530945,16.43751,-30.70433,-10.20519,248.9425,248.5988,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:24.085,93,9.3,52.1702,4.457847,0,0.6311606,269.0268,10.32767,10,1384265454,-0.1509705,-0.8382416,-0.4739838,16.54767,-29.27839,-10.32004,248.8876,248.5439,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:24.226,94,9.400001,52.1702,4.457847,0,0.6311606,269.0268,10.32767,10,1384265454,-0.2957153,-0.8351288,-0.4463196,15.99689,-28.40089,-8.827065,245.801,245.4572,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:24.367,95,9.5,52.1702,4.457847,0,0.6311606,269.0268,10.32767,10,1384265454,-0.3327026,-0.7972565,-0.4456024,16.49259,-29.55261,-10.83683,248.818,248.4743,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:24.537,96,9.6,52.1702,4.4578,0,0.8772782,277.7885,10.34099,10,1384265455,-0.3239441,-0.8790588,-0.5047455,16.27228,-30.64949,-11.98527,249.8419,249.4982,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:25.077,97,9.7,52.1702,4.4578,0,0.8772782,277.7885,10.34099,10,1384265455,-0.3014679,-0.8834991,-0.4053497,16.27228,-32.07542,-9.573555,241.9829,241.6392,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:25.226,98,9.8,52.1702,4.4578,0,0.8772782,277.7885,10.34099,10,1384265455,-0.2424469,-0.9025116,-0.3222809,16.10704,-32.23996,-10.89426,242.0778,241.7341,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:25.349,99,9.900001,52.1702,4.4578,0,0.8772782,277.7885,10.34099,10,1384265455,-0.223587,-0.8978271,-0.5218353,15.77658,-31.8012,-12.50207,242.8601,242.5164,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:25.483,100,10,52.1702,4.4578,0,0.8772782,277.7885,10.34099,10,1384265455,-0.2362061,-0.8849792,-0.5335846,15.88673,-31.36246,-12.96144,243.6437,243.3,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:25.600,101,10.1,52.1702,4.4578,0,0.8772782,277.7885,10.34099,10,1384265455,-0.1029205,-0.7290192,-0.5003662,16.05197,-30.97855,-14.05246,251.3817,251.0379,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:25.731,102,10.2,52.1702,4.4578,0,0.8772782,277.7885,10.34099,10,1384265455,-0.1612244,-0.7730255,-0.6338654,16.87814,-30.92371,-12.50207,249.6839,249.3402,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:26.036,103,10.3,52.1702,4.4578,0,0.8772782,277.7885,10.34099,10,1384265455,-0.06004333,-0.8223877,-0.68396,16.93322,-30.10105,-12.78918,250.0996,249.7559,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:26.174,104,10.4,52.17021,4.457747,0,1.11132,280.1362,10.35613,10,1384265456,-0.1483154,-0.9023132,-0.7454224,17.31876,-29.71714,-13.19113,251.9,251.5563,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:26.474,105,10.5,52.17021,4.457747,0,1.11132,280.1362,10.35613,10,1384265456,-0.1128845,-0.6858215,-0.6115112,16.2172,-29.38808,-13.53566,253.1417,252.798,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:26.660,106,10.6,52.17021,4.457747,0,1.11132,280.1362,10.35613,10,1384265456,0.04170227,-0.5712585,-0.6783752,14.56486,-31.8012,-15.37316,253.3573,253.0136,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:26.809,107,10.7,52.17021,4.457747,0,1.11132,280.1362,10.35613,10,1384265456,-0.06666565,-0.8204651,-0.6995697,13.73868,-31.96574,-14.74152,249.5673,249.2236,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:27.109,108,10.8,52.17021,4.457747,0,1.11132,280.1362,10.35613,10,1384265456,-0.3312378,-0.9121857,-0.6185913,13.90392,-31.47215,-13.99503,249.646,249.3022,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:27.448,109,10.9,52.17021,4.457747,0,1.11132,280.1362,10.35613,10,1384265456,-0.06756592,-0.7533875,-0.4154663,13.40821,-32.51417,-14.1673,247.2777,246.934,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:27.862,110,11,52.17021,4.457747,0,1.11132,280.1362,10.35613,10,1384265456,-0.1979828,-0.9467621,-0.4738922,14.39962,-32.40448,-14.97121,247.3402,246.9965,25,0.0.0.0,10.139.171.151,1,0
2013-11-12 15:13:28.183,111,11.1,52.17021,4.457747,0,1.11132,280.1362,10.35613,10,1384265456,-0.1704559,-0.8995972,-0.4914093,15.28087,-33.72073,-14.62668,247.3805,247.0368,25,0.0.0.0,10.139.171.151,1,0
